"cs_true","auc_true","brier_true","mape_true","cs_boot","auc_boot","brier_boot","mape_boot","cs_split","auc_split","brier_split","mape_split","cs_cv","auc_cv","brier_cv","mape_cv","n"
0.646195928102076,0.730799259617631,0.117607330861897,0.217703084259376,0.865878074343394,0.782637442276193,0.114469462178953,0.219692789200196,1.07408814084189,0.811187214611871,0.112996040409688,0.21162751105519,0.858090960595002,0.785934661630287,0.112472580965352,0.217324905967928,518
0.828117827287732,0.728924762470344,0.114770706813442,0.21995723382252,0.817166612501994,0.709244995339759,0.112494794457488,0.217894599404159,0.492876168706686,0.671112169564182,0.126126608010159,0.225986972252911,0.750914479662664,0.706336452720799,0.11146627637235,0.217702870701801,518
0.783554077443673,0.727649427114278,0.116789282656975,0.231161138845517,0.867894588212924,0.731100287206518,0.117208883259713,0.228529232751933,0.637254195088801,0.701476542033818,0.120014248574386,0.233159607283845,0.75388097124673,0.707205191317967,0.118557946142395,0.228801575333978,518
0.852762512820638,0.737899408182499,0.114840480214367,0.221471355838036,0.845402201587128,0.718716292741292,0.112143507701116,0.218422380554349,0.79453241254743,0.730825420014611,0.106666990299684,0.219512907484295,0.781105769450917,0.709215972729486,0.112392798338403,0.218528010518378,518
0.707668524639065,0.733582776437966,0.11758670620461,0.230974947688458,0.889715372069813,0.781570315933915,0.121249768187447,0.235732888157825,0.710757459789333,0.741014799154333,0.125970972162722,0.235367224153762,0.829854320948301,0.770852098720953,0.121399898486885,0.235137052491553,518
1.01152097672029,0.737366546739483,0.112984731865462,0.236608031750478,0.856318767405174,0.698700557206873,0.128629333120125,0.25072691196261,0.576931990931488,0.660422049956933,0.134224018400906,0.256818599276305,0.777125888293089,0.690641918020108,0.129572174456983,0.251082970530566,518
0.853468215609315,0.72391182159068,0.115796453801132,0.214578353473211,0.830879075918845,0.72262256028675,0.10496748034389,0.204037662704175,0.754258329332974,0.720653594771241,0.10773535864724,0.217185502922627,0.716141719438992,0.700731376377537,0.106676933635627,0.205816780616234,518
0.829254662389881,0.724472460707607,0.114864278703013,0.210545937516494,0.820719483082838,0.720861390312117,0.107014210285407,0.20598615691909,0.622700052989572,0.70254110612855,0.11447222211374,0.209652766017632,0.847670712616211,0.734718866863025,0.103125545052105,0.202573283384268,518
0.616825468979791,0.723236589929519,0.119282511235014,0.220272876039325,0.88662528178381,0.806360886152406,0.103758175460634,0.199255470868249,0.685596362474,0.760489510489511,0.111107953436591,0.211811352153412,0.821300011006748,0.789736644093304,0.104368013124545,0.199654486037201,518
0.600325020534917,0.722196535025834,0.119589062035677,0.207462920046986,0.879458176032453,0.811591470365414,0.0953718313900122,0.183212495893207,0.588731749788831,0.781505102040818,0.107005910181225,0.19666724216835,0.861361185626726,0.80450980392157,0.0947574023240572,0.182357987283084,518
0.654097989714599,0.731543965306684,0.115676166884526,0.205070943450539,0.873680196578714,0.800674684571122,0.0966092173453683,0.185177842109586,0.859930916136224,0.801638837353125,0.0907776590886888,0.186669020742619,0.805720552728287,0.791102054678214,0.0977685470520145,0.185678125194302,518
0.800182274127103,0.719342380633093,0.118075102096428,0.215683479482255,0.81485863950108,0.71965606731963,0.105660868604338,0.203839025292995,0.738861787694415,0.724489795918367,0.110554404465327,0.200329232620455,0.700112062661325,0.700764136525725,0.105124084248294,0.202044712636329,518
0.730444159864998,0.7370469494279,0.11756823265797,0.232707158481412,0.893113058582813,0.775611126547152,0.122998177703863,0.240131896844448,0.582878164480382,0.74494794856093,0.131827994576208,0.240961887822793,0.854863830039202,0.77205439582497,0.122841789270202,0.239252739619376,518
0.657838013505161,0.726552879406404,0.118169525415802,0.219277284671249,0.886100359200732,0.773492835267532,0.105426103602184,0.206411033780214,0.74814280814937,0.765268065268064,0.112965509146864,0.213451918649424,0.828257666410398,0.767705041384501,0.106712732896017,0.207885096160005,518
0.827246324754216,0.720592613324602,0.116586263364373,0.233264057638551,0.834346925477663,0.737993994250027,0.122853409023249,0.238581508980519,0.850601395425066,0.76258096661684,0.111795111036339,0.243650110927576,0.739674117668901,0.724553385957622,0.123855691194849,0.239316248242901,518
0.643798053880964,0.72371505251773,0.120570206681906,0.233991101377553,0.877625843115941,0.793352057823203,0.11644311832114,0.225511094547467,1.16028895419081,0.828196347031962,0.100477525053213,0.216149802913506,0.851824937512603,0.789240592310827,0.1138302592752,0.223074411905273,518
